text,percent
"  Ese viejo pajuo lo que provoca es estamparle un solo coñazo en esa jeta para que siga de alzado hdp basura.",0.725
" Me dices así y no puedes pedir que no me preocupe. ¿Quieres contarme que sucedió? mientras habla",0
"Marica a mí me dicen que estoy gordo, que estoy grande, que no se qué, eche y yo sigo usando las mismas jps camisas s, sa Monda que",0.25
"La que no mame webo no estrena 24 ni 31",0.75
"Ahora le pinta la de tirarme frases jajajajaj",0
"En 33 años de Ley socialista del aborto han nacido aproximadamente 14 millones(M) de niños y 3M han sido abortados. Este genocidio 'legal' ha asesinado, grosso modo, al 17% de los nasciturus. Se estima que en la GCivil ocasionó 300.000 muertos y el genocidio judío nazi 5M.",0
"   Los pillos tienen la increíble facilidad de tener piel de teflón...",0
"Designan nuevo director el Hospital Universitario de Caracas sin dar cifras oficiales de muertos por apagón",0
"Puede que Reynosa no tenga muchos lugares recreativos o culturales, pero su gente trabajadora y apasionada",0
"hoy hay lluvia de estrellas pero seguro no puedo ver una mierda asi que pinchó espectáculo, todo me male sal",0
"En la tele ahora todos se hacen los impactados! Los indignados y los que le creyeron a calu. Jajaa son un asco! La hicieron mierda! Los vi a todos!",0.125
"RECETA DE PECHUGA DE POLLO A LA MOSTAZA",0
"Échenle algo en el desayuno, al desgraciado de mi profe. #CECC",0.5
"No le compré nada a mis papás y les escribí una carta de agradecimiento con un montón de dibujitos, así de mariquita como siempre.",0
"7 DÍASPanamá abre sus puertas para recibir a jóvenes de todo el mundo  a este encuentro con Cristo . #NosVemosEnPanama",0
" Entonces no sabes qué es y cómo funciona la academia y la ciencia ",0
"BTS V, quien es producido como ""clip legendario"" con impactante color de cabello que parece ""Powerade"".",0
"El audio del diputado escuálido José Brito insultando a María Corina  Machado. Esta es la oposición a Venezuela. Vídeo de Con El Mazo Dando Adelis Medina agregado,",0
"Chicos recomiendenme películas o series de ciencia ficción que estén geniales pls",0
" Sans Papiers, la primera cerveza del mundo elaborada a partir de aire ",0
" Paraguay, País Donde Sales Hacer Deporte y llegas Borracho.",0.25
"esta cagado como dicen que ya cambie porque casi no salgo de peda jajajajja más bien antes tenía tiempo libre amixess",0.5
"Hoy día del MAESTRO. Mi mamá con 94años,jubilada del M.E. quien dedico 38 años a enseñar con verdadera vocación,devenga un salario de Hambre!",0
"que lindo culo tenés sabes las milanesas que hago con esas nalgas",0.625
"¿Cuál es tu deporte favorito? — No hay, no existe. ",0
"El gordo con Twitter lo que faltaba jajajaja",0
"¡El gato más necio! Insiste en dormir sobre una caminadora... en movimiento ",0
"ese negro que limpia vidrios es delincuente no tengo pruebas pero tampoco dudas marche un balazo por la espalda also viejx chotx: mmm respetemos la presunción de inocencia de los denunciados por el colectivo de actricez no le caguemos la vida a un buen hombre",0.375
"no superó un carajo  ",0.375
"      Y el derecho a la asistencia jurídica… ",0.025
"Gente.. un amigo mío está buscando trabajo. Tiene 50 años y muchísima experiencia en área comercial de empresas de consumo masivo. Disponibilidad horaria. Si saben de algo, me avisan por favor?  Y si pueden, le dan RT?",0
"   Es un estupido !",0.925
"Hoy entendí lo que tanto me dijeron los profesores de periodismo en la Universidad: en la práctica es donde usted se forma como periodista. ¡Claro! Me faltó un cursito de edición rápida y ya",0
" Desgraciado el Esmad.  Pero claro, ven a un delincuente y allí sí se le esconden... Cobardes.",0.45
"no queremos el mismo final para ella, compartan ‍️ ",0
"despues no vengas loca",0.4
"Me cogías en tu equipo para jugar trío y las pocas veces que me la pasabas querías que fallara para joderme y hacerme sentir mal frente al colegio entero jajajajajajaja vpcc me acuerdo y me da risa. “Ay bendito el gordito este",0.25
"no puedo creer la cantidad q toy escabiando en un par voy a empezar a salir con una petaquita escondida en las tetas y le voy a mandar hasta al desayuno pq no soporto vivir en este mundo sobria además escabio soy re divertida y hasta me siento linda hígado suerte pa vo",0
"No puede ser, lejos de profesar una religión o no esto me parece estupido,el niño Dios es una representación de algo divino para los creyentes, realizan ARTE , esto ya es una aberración por parte de los que  vanaglorian al presidente. ",0
" Nojoda! Así se habla carajo!",0.2
"rescató a una persona que se encontraba atrapada al interior del vehículo, quien fue trasladada a una casa de salud.  En el lugar se trabajó con un vehículo de rescate, uno de atención rápida, un paramédico y 6 bomberos. ",0
"cuándo ludmila encuentra mi cuenta de twitter abierta en la computadora  ",0.125
"    Por favorrr q idiota sos!!!",0.925
"Realiza tu pago del #RefrendoSeguro2019 desde la comodidad de tu casa a través del celular o computadora. ",0
"Como dice un amigo.. “yo no pago fiesta de fin de año.. despues me llegan 4 preñadas y 10 guevones con herpes”",0.3
"Quien estuviera saliendo pa’ morrocoy Njd! ️ mardito maduro",0.375
"Siempre juntos, hasta el final. #Housers ️️",0
"Jajajajajaja entonces tienes memoria fetal, si te acuerdas de esa comiquita. En efecto. Estoy justo en el quinto piso.",0
"Teclado USB para computadora de metal y sujeta celular, precio Q119.00, dos colores disponibles. ",0
" No hay nada más gracioso que un escuálido resentido ja ja ja ja pobre gente!",0.875
"Gente:  Y este es el dormitorio. Lo usamos también de despacho y trastero    Marie Kondo, en japonés: Pero cómo sois tan puto cerdos, no os da vergüenza tener esto lleno de chatarra  Traductora: Debéis transformar vuestro espacio sagrado en un lugar lleno de energía y felicidad",0.125
"Educar a una persona no es hacerle aprender algo que no sabia, sino hacer de él alguien que no existía ¡Feliz día del Maestro",0
"Colombia. Asesinan a Leonardo Nastacuas, líder de la comunidad Awá en Nariño - Resumen Latinoamericano ",0
"las noticias hoy: ataron y violaron por dos días a una abuelita, una nena de siete años fue apuñalada después de un intento de violación y a Agustina su femicida LA ASESINÓ para después suicidarse. Esto es ser mujer, todos los días.",0.075
"Para adquirir el hábito de la lectura es necesario leer varios libros a la vez, piensa: No a todos se nos antoja la pizza diario, ¿Cierto? Igual con los libros, hay antojo para todo. ",0
"Me he arrodillado y arrastrado A decirte perdón una y otra vez Y al mismo tiempo te digo no puedo Prometer no hacerlo otra vez",0.05
" Descubren los restos de un dicinodonte, el ancestro más antiguo de todos los mamíferos #Ciencia ",0
"Uno de los mejores ejemplos para formar en educación deportiva. Viva el deporte!!!",0
"El respeto se merece.La honestidad se aprecia.El amor se gana.La lealtad se devuelve.",0.125
" Dame pan y dime tonto, pero dame pan",0
"Pinche corazón torpe que ni con cerveza te olvida, ni en otra cama te encuentra y mucho menos se enamora de otra sonrisa.",0.125
" No te olvides de la belleza de Elysium  ",0
"odio ir de compras porque no encuentro nada que me gusta y lo poco que me gusta me queda como el orto, that's it",0.3
"Cuanto pagaste ?? Por que sabemos de una mega marcha que se hizo en tu contra así que no hace falta que digas tanto y hagas creer lo que no es",0.125
"  Menos mal qué son pocos estos guevones",0.625
" Más del 50% de sus ganancias no se lava en México, he ahí un problema. Otro tanto de lo que ingresa al país es efectivo",0.05
"Horrible que se peleen entre fandom cuando todo lo que buscamos es lo mismo, la inclusión, que el amor sea lo único que importe y que se de el mensaje correcto, que triste que lo único que quieran es demostrar quién es mejor que quién.",0.075
" qUE MALDITO DESgracIADO",0.95
"Nunca había visto un método anticonceptivo tan efectivo como mis sobrinos.",0
"CLAUDIO SE HACE EL TONTO Y DEGUSTA EL PLATO ESPECIAL DE CHAMPIÑONES QUE LE SIRVE LA EMPERATRIZ AGRIPINAFELIPE",0
"  Jajajajajaja puro desgraciado frustrado y ardido!",1
"Me han arrastrado de fiesta, so haré lo que pueda",0
" Es del Pato, amigo. No se puede esperar menos.",0.375
"omo Buen Salvadoreño, haciendo planes para el próximo año, salud, tener un buen trabajo,.... tener un buen presidente para que nuestro país salga adelante",0
"El Barça no pudo pasar del empate 0-0 en su visita al Athletic de Bilbao y el Real Madrid ya está a 6 puntos de la cima de",0
"Cuando me mandan al carajo, me imagino un lugar lleno de carajillos ",0.25
"Mojonero.",1
" Que comiquita con estos becerros",0.55
"Si rechazas un gay sólo porque es gay el puto sos vos",0.575
"Quiero verla orgullosa a mi vieja de mi, es lo unico que quiero",0
" mucha belleza para una sola foto  tamo de acuerdo? ",0
"Lo seguiré repitiendo hasta el final, en diciembre de 2017 ocurrió un accidente, toda la vida han sido unos muertos sin sangre, ya Dios nos dará la revancha. Por ahora, hay que ganarles hasta una partida de parqués.",0.075
"Un gobierno mediocre asesorado por caviares ineptos y mafiosos: Lo digo sin temor a nada. ",0.325
"Llegamos al Fuerte Guaicaipuro, en el estado Miranda, para dar inicio a los Ejercicios Militares enmarcados en los 200 años del Congreso de Angostura. ",0
"Argentina. Milagro Sala fue condenada a trece años de prisión: Otro capítulo de la persecución - Resumen Latinoamericano ",0
"Gafo nivel: Anoche meti la crema exfoliante con aloe vera en la nevera para que se enfriara, me quede dormido y se congelo ",0
" Mojonero, Narco Choro Cagurrio Marxista Asesino Cucuteño Usurpador Ilegitimo, Lamebolas de los Cuban… ",1
"CREEEO creo que le compre las cosas desde su computadora chau sorpresa como siempre , es lo que menos me preocupa, pero me acordé de ese datazo",0
"   Eres una basura. Pobre y triste gueon si te robaste hasta el bastón… ",0.8
" Jajajaja que pendejo.",0.7
" Muchos JALABOLAS del Pdte Maduro celebrando y rebuznando que se acabo el programa Cayendo y Corriend… ",0.725
"Maldito NEGRO DE MIERDA!!!, eres lo último que un ser HUMANO desearía ser en la vida, eres un maldito SUB HUMANO!!, un grado abajo de los seres humanos y solo uno arriba de los animales!!!.",0.95
" : por que hacen hilos de que x miembros podrían es gay? que chucha les importa si el weon se calienta con un pico o no, dejen…",0.7
"Me dice loca se enloquece si solo mira y no me toca",0.675
"Soy un coñazo de persona y me doy cuenta ahora.",0.375
"     Jaja...halcón negro de mierda también?",0.7
"Nunca falta un jalabolas y cuando estuvo desfalcando al países en Mexico y Brazil no hizo nada , antonetti pajuo",0
"Aspiazu, segundo entrenador del Barça, dijo que no pero Valverde le rectifica: ",0
" : ¡Hoy se bebió coño!",0.375
"Te quiero violar — Yo a ti pegar una hostia ",1
"RAPIDO...Foto o Gif de lo que haces en tu Insomnio ",0
" : Aquí, esperando mi primera hallaca, maldito maduro ",0.85
" : todos en la pileta y yo recien me despierto re cagado de calor, que envidia sana tengo",0.3
" Te abrazo, querido amigo.
Feliz día del maestro. ",0
" : Como hace la gente q no le gusta el deporte??!?",0
" qué carajo te pasa?",1
"Hey que tal a todos aquí les comparto un dibujo sencillo de Reigen el maestro de Mob espero les guste XD /… ",0
" Hay que ser desgraciado por poner esa nota",0.45
"El Hotel Humboldt,​​​ ubicado en la cima del cerro El Ávila​​​ en Caracas, Venezuela, es un ícono en la arquitectura mundial. Espectacular vista aérea ",0
"Mi mejor amiga me dejó su ropa y aun así nose que ponerme. Puta bidah",0.725
"Te das cuenta que está envejeciendo cuando los viernes ya no tomas cerveza sino un café con tus amistades ",0
" : No hable tanto de Venezuela, viejo desgraciado. Ilustrenos sobre la mierda en que viven millones de colombianos. Tal v…",0.725
"Pienso q mejor estar sin consumo de ningún sicoactivo, pero que es más delicado, un pitazo de yerba o una inhalada… ",0.7
"Gracias a las imágenes ofrecidas por la #NASA, la ESA, la JAXA... te traemos las imágenes más espectaculares del ",0
"He aquí por qué los judíos y los árabes escriben de derecha a izquierda: ",0
" :  Nada más peligroso que un pendejo con iniciativa",0.4
"Me encanta ver a mi novia disfrutar de los detalles hermosos q le regala la vida, x ejemplo hoy mientras viajamos p… ",0
"Mojonero ! De por si el !!pero la división de clases creada por el centralismo q incluso en el deporte y en vestuarios se clasificaban a los cr7 de los asensios, hace q se quiera ser mejor según a quien voto! Y los calzones cagaos!Valga la y expresión para definir lerdos mentales",0.5
" Aprende a comprender un texto y después hablamos",0
"Hombre, según he leído, el tío es excepcionalmente sensible, por lo que supongo que el respeto a las mujeres es algo muy suyo. Si además tenemos en cuenta lo de la hermana...  Es un tipo con el que sería estupendo poder charlar un par de horas con unas cervezas",0
" Estas bien? Oliendo a tinta? Te llevo algo? Tienes el culo planchado?",0.575
" Las manchas en la cara son por cada mentira que dice le sale una.. Mojonero..",0.675
" coño de tu madre y ustedes siguen a diario subiendo el dolar paralelo inmoral desgraciado. Hdp",1
" Es que quienes aprendimos inglés perfeccionandolo con las series gringas, en general, modulamos correcta… ",0
" : El malnacido chofer de esta unidad dicen, atropelló un perrito a propósito y amenazó a familia que lo denunció! PASEN LA VOZ #Ba…",0.725
" : Cuando se tiene rabo de paja...y se está en el ""LUGAR EQUIVOCADO"".... por algún lado se descacha la trampa... https://t.co…",0.5
" : No porque me guste un chingo fumar marihuana significa que no tenga futuro.",0.575
" :    Llamar Presidente a quien ni si quiera se lo cree y no actúa como tal, es como de comiquita…",0
"El NO camino, por dios!! Vive cerrado!! ",0.5
"Maldito desgraciado ",1
" HDP trimardito!!!!! Enchufao de mierda!!!!",1
"Qué idiota la gente que toma en broma un tema tan serio como la violación !",0.85
" : Ya esta, se armo una grieta enorme que se venia formando hace rato. Están con las pibas o estan con los soretes. Ya no h…",0
"Terraplanistas organizan un crucero para demostrarle al mundo que la Tierra es plana y que hemos vivido engañados. Entérate: ",0
"DE PANA NO ENTIENDO COMO PUEDEN SER TAN COME MIERDA ESTOS JALABOLAS MADURITAS. ",1
" No te hagas pendejo nunca funciono",0.6
"Así es el amor de una madre!!! ",0
"  Y la vieja de tu madre en la delantera",0
" : Te voy a dar un pingaso mas fuerte que Maria, George y Katrina porque nadie va a poder controlar el remolino que va a ha…",0.575
" Y si esto existiera, este sujeto, malnacido no huebira asesinado otra vez. Así de fácil y así de triste.",0.9
" Jorge Beinstein: Muere un titán de la investigación económica marxista (video) - Resumen Latinoamericano",0
" El teléfono inteligente, ¿un peligro?",0
"Dios mío que mojonero es Doncic",0.625
" OFICIAL: El seleccionado nacional Sub 21  Stephen Eustáquio, se convierte en nuevo jugador de La Máquina. ",0
"El tipo apuñala a una nena de 7 años. En Santa Fe matan a una de 17, y violan también a una abuela de 85. Todo en el mismo país, donde quieren instalar el debate de si la policía puede o no usar armas. ",0
"Te hablan tonto culiao .
 ",0.575
"Inflar comentaristas al cuete para valorizar negocio oscuro y mediocre como el fútbol, es una vieja técnica marketera. Guarello, Bianchi, el argentino cantante, ahora este tontorrón,  ""periodistas deportivos"" nos dirán cómo y con quién gobernar. Andate a la chucha!",0
"Qué se inventen una niña que esté atrapada en un ducto de Pemex, traemos un perro con lentes, en el inter y pueden fingir cansancio y preocupación casi hasta las lágrimas",0
" Y el olor del vinagre no se queda en la ropa?",0
"Una de las cosas más divertidas que tiene #SAGITARIO es que nunca sabrás a ciencia cierta cómo reaccionará...",0
" Buen viaje estimada Abg  esperando que llegue a su tierra con felicidad",0
"Juro por Dios que llega el verano y me odio a mi misma por no estar flaca, me da tanto complejo mi cuerpo ",0.125
" El mamarracho, ¿nace o se hace?",0.5
" Los bioplásticos sostenibles podrían estar a la vuelta de la esquina  via  #Tecnologia",0
"Cálmate sobaco de totona. Te bajo la regla por el sobaco? Lo chimbo si el guebo pa' atrás hubiese ganado es que no iba a poder hacer la publicadad de Stayfree o Cotex. Coño te hubiese dado unas palabras sobado. ",0.8
"Cada vez que sale del futbol mexicano un jugador comprado por un club europeo es motivo de esperanza, escribe",0
"¡Escuálido que se respete NO acepta el bono Niño Jesús!",0.3
"Píldoras Anticonceptivas en venta, similares a #Minigynon #Rigevidon sólo Caracas ",0
"MARICO... ¿QUÉ SE HIZO TODA ESTA GENTE DE LA UNIVERSIDAD? ",0.3
"YO: Me voy a dormir.  CEREBRO: No, vamos a quedarnos despiertos hasta tarde a recordar cada decisión estupida que has hecho con tu vida.  YO: Ok. ",0
" Golosa tu vieja mongólico eso se llama rayuela ",0.875
"Requisitos para ser político en Venezuela:EnvidiosoCizañeroChupa mediasIgnoranteHipócritaLadrónY mojonero.",0.875
"En ésta lectura de Marcos, vemos a un leproso y solo le dice a Jesús: si quieres puedes sanarme y queda sano. ",0
"Aún así Lux está estancao jaja",0
"En estos días en que periodistas y políticos progres de todos los partidos están sufriendo con el auge Vox, se están notando dos efectos curiosos:  1) Efecto imitación en el PP - podría ser objeto de un hilo divertido... pronto. ",0
" Estas son las películas más influyentes de todos los tiempos #Cine ",0
"Canciller de Venezuela: “Nuestra democracia está mucho más arraigada en el pueblo que las democracias de los empresarios",0
"Para defender o decreto das armas, ministro contestou estudos e apresentou dados falsos. As práticas têm sido comuns neste início de governo ",0
"Estoy desde el móvil teniendo la computadora justo al frente. Me, an intellectual.",0
"Tengo un gusto -sé que bastante raro-: cuando he visitado otro país, me gusta ir al cine. ",0
"Ok. Lo admito. Soy un judío nazi. No me discriminen porfis",0.3
"Si no les ganamos a esto deberíamos renunciar a la práctica del deporte ",0
"—¿Te caíste?—No, cómo crees, sólo estaba desafiando la Ley de Gravedad, pendejo.",0
"Que asco en las redes sociales el odio y las burlas hacia la Miss Vzla, Isabella Rodriguez, simplemente por decir q era de #Petare... Petare es mil veces mejor q todas esas personas q comentan. Ok q no te guste, pero insultar… ",0.25
" : Odio a toda persona que tira cohetes. No piensa en los perros???? En las personas que sufren con esa pelotudez ??????",0.4
"  No ha llegado el man y ya le estan dando garrote dejen que haga su trabajo entonces tri… ",0
"Con cristo todo es posible. Que este inicio de semana el sea tu fiel amigo y acompañante en tu caminar por la vida. #DiosEsBueno",0
" :  Buenos días señor Presidente, le informo que hasta la fecha en el Estado Miranda municipio independencia…",0
"Aveces te extraño pero... vete pal carajo ",0.875
" Si mal jajaja el que yo consumo es Duracell jajajjajaja dura más",0
"  Eres un desgraciado Pablo Iglesias",0.925
"Ave maria purisima  estoy llorando estoy llorando  traeganme pañuelos y de los buenos no puedo creer",0
" : Vergüenza de ver arrastrada España por un mamarracho. #Sáncheztraidor ",0.65
"A ver a ver, si te quieres seguir haciendo pendejo es tu pedo, a mi no me enredes.",0.45
"Mates, risas, música, charla..
Cosas tan simples que te hacen sentir felíz ",0
" Una maravilla está cerveza ",0
"puta q ódio",0.875
"  Te corrijo, tendrían que ""PEGARLE"" con una ps4 en la nuca, porque ya esta cagado ! No s… ",0.575
" :   LADRÓN HIJO DE PUTA ven tu y le das un golpe de Estado si es que tienes bolas . Malpari…",1
"me colgué mirando a mi novia y no puedo creer lo enamorada que estoy de ella, me tiene loca",0.25
"  Anda da la cara bandido desgraciado!!  violador de la CN",1
" : Ironías del destino: ¿sabéis quién presentó una de las querellas contra mí por supuesta financiación iraní de Podemos,…",0
"   Que pareces anormal, que quieres que se quede encerrado en casa? Ya cumplió su pena.",0.3
" A webo wey! Y es curioso que quiénes dicen que el amor existe, terminan desenamorándose o algo por el estilo...",0.125
"  te amo malparido",0.425
"De negro a negro (de Vox): ""La realidad es que a sus ojos somos de esos negros que vienen a chupar del bote. No pre… ",0
" Como no comparte cosas que él mismo dijo?
Desgraciado sinverguenza!",0.7
" : siempre lo haz hecho muy bien, no te exijas de más que no quiero verte lastimado, trabajas muy duro y estos días yo sé qu…",0
"Patético, mal gusto, mediocre,es un escombro 
¡Buah!  ",0.7
"Estoy de acuerdo contigo, pero como esta situación se ha hecho viable? ¿Cómo llegamos al punto en que estamos?",0
"Ya yo no muero por salir, con que yo este en mi cama viendo televisión soy feliz.",0
"Chile. Dudando de la PDI: Fiscal pide reiterar autopsia del dirigente social Alejandro Castro - Resumen Latinoameri… ",0
" : Porque el macrista es hijo de puta en toda situación?",0.725
" Se retira de Pixar después de 25 largos y grandiosos y respetables años en #pixar 
No por irse a otro… ",0
"Para así después irme bien a la mierda dejando toda la mierda atrás xd ",0.775
"       Sabes cuántas universidad c… ",0.05
" : Suban las fotos de los últimos 10 años pero con todos los novios y las novias. Eso si sería divertido....hay que meterle un p…",0
"Gracias eternas Otto por tu maravillosa cerveza Schneider",0
" : Un día lloras de felicidad y al otro lloras sangre ...

#10YearsChallenge  ",0
" Este juicio debe ser bien imparcial y  es cuestion de disparar alocadamente",0
" : Sin ternura no hay amor. No se puede aceptar ningún tipo de maltrato. Palabras caricias, detalles de atención y acciones de se…",0
" Que horror!! Cuanto degenerado suelto.",0.3
"  Malparido ojala le de cancer hasta en el alma, o sea que las niñas y niños violad… ",1
"Marica esto ya es demasiado grave.  Y sí, todo lo que pasa acá desde hace más de 100 años (de soledad) es demasiado… ",0
"  El desgraciado puede transitar libremente cien metros a la redonda de donde registre domicili… ",0.425
"   Esta mermelera esta q espera su pavo y su mermelada de odebretch provecho ramera de la noticia",0.625
" : mi abuela vive en el pueblo en el que descubrieron a Plutón y en el observatorio tienen fotos de todas las protestas que hub…",0
" : CAPRILES SE PRONUNCIA EN CONTRA DE GUAIDO, el muy coñisimo de su puta madre",1
" pero que idioma te crees que hablamos? jajajajajja",0.425
"    Yo me atrevería a decir que no solo el mexicano, el latinoa… ",0
" Capriles das caligueva!",0.8
" : #MiercolesIntratable
si vos brandoni pensas q la gente está como mejorando y con optimismo sos muy necio, sos muy mierda.…",0.7
"marico de donde la sacaron. viva VZLA NOJODAAA",0.35
" : Amiga ya me di cuenta/ que tu novio está bien bueno y lo agregué. ",0.65
" Oye esperpento escuálido, no te creemos.",0.7
" Más gafo imposible",0.725
"Pinche computadora pendeja, terminaste siendo más fracaso que yo",0.8
"la belleza es que no he respondido a más de una persona porque sinceramente me parecía la única persona interesada en querer traer",0
" carajo hoy pasé el día entero en línea la tendencia es pasar la noche también yo soy el degenerado que su abuela decía que usted iba a girar",0.475
"   A webo",0.25
" Que puto asco Mauricio",0.8
" #Bala por degenerado hdp",1
" Como me voy a ir en taxi jaja soy estupido",0.625
" Ehmm y como validan que es una ciencia entonces?. _.",0
" Incluso las redes neuronales GAN que permiten la generación de contenido nuevo (sea visual, música o escr… ",0
" : A mi me gusta la gente que entiende que cuando digo “chuspas” me refiero a las tetas, porque uuuusssh rara la gente que n…",0.4
" : Aunque no lo puedas creer hay una parte enorme de la sociedad que no quiere una mayor inversión en ciencia, en salud y en…",0
" Que mierda más quieres fuera ya de una puta vez.",0.95
" : —¿Qué opinas del robo a los jubilados, la destrucción de la Industria y la deuda que van pagar nuestros nietos?
—LO QUE DIGA E…",0.35
" : Es importante sentirse vencedor cada día. Chris Hadfield, astronauta: ""Si te esperas hasta llegar a la Luna para celeb…",0
" : Porque estamos porque él se empeñó La televisión de Tini  vía ",0
" : Es el deporte más hermoso que existe? Es el deporte más hermoso que existe ️ ",0
"Los cruzados quieren un plantel lo más competitivo posible 
",0
"    Espere,.... está la Fiscalía,  el Michelena,  la UAFE,  la prensa… ",0
"este chamo si es necio jajaa",0.325
"Mi madre no crió jalabolas.",0.45
" :   Marico no es mujer,marico es marico,de género marico,Hagan concursos del marico más bonito y…",0.85
" Era probando un hechizo de harry potter. A ver si mi #glorioso llegaba a la final !! Pero olvide la que… ",0
"  Tu ya tu no tienes que anunciar más nada  ya tu no eres el presidente de… ",0
"  Jalabolas",1
"Nojoda si, que verga más detestable y mala sangre! ",0.95
" Cómo vas a manejar sin lentes degenerado",0.7
"Por perro malparido. ",1
" :    Veo que eres una basura zurda títere de la ultra izquierda",0.725
"  Es q eres tonto, no se puede ser más mongolico, si tú disputas 6 títulos en un año y ganas 5… ",0.675
" : Me veo la panza y me dan ganas de llorar.",0.3
" Eso quiere decir que estan pasando de moda, no perdon, las modas.",0
"Yo por perro me lo busqué y por eso tu estás con él",0.7
"En el día de la fecha, a las 18 horas, se tomó intervención en un siniestro vial, ocurrido en autovía José Gervasio… ",0
" : Siempre lo he dicho... Éste mojonero vive dentro de un espejo. Todo lo ve al revés. ",0.675
" El mamarracho con el sentido del ridículo a la altura de la vergüenza. Por los suelos.",0.45
" Allá si te da sueño fren?",0
"ya hablamos 80 veces de ese chiiste y todos sabemos q esta mal y q es un estupido tengo los huevos x el piso",0.525
" : La mujer de Puigdemont
",0
" : Es indignante las decisiones administrativas que está tomando la universidad, y las limitantes hacia los estudiantes. Se ha…",0
" : Es que es acojonante. El pollo presidiendo una comunidad y animando a su sobrino a cortar las vías del tren. Si Gila levantar…",0
" : Certificamos lista de presos políticos en #Venezuela del  #OEAconVzla ",0
" : Si un cerebro estuviera colocado en un frasco con un líquido nutriente y se conectara a una supercomputadora (la cual pudie…",0
" No siempre la maldad es una enfermedad. La reinserción en los delitos de sangre y violaciones no la deter… ",0
" El consumo eléctrico para el aire acondicionado será de categoría industrial, será conveniente hacer… ",0
"  Enterado me he, que uno dd ellos su ojo perdió, desgraciado Esmad.",0.45
" : Mí sueño decir eso ",0
" : Ustedes se acuerdan cuando poníamos gratis a la persona que nos gustaba para no gastar crédito en mensajes de texto????",0
" : Hace poco, en uno de esos arrebatos histéricos, exigiste a los militares que actuaran. Que dejaran el “culillo”. Bueno, no so…",0.325
"La lectura es una buena forma de reforzar aprendizajes en estas vacaciones. Si aún te falta para salir, un libro ta… ",0
"Ahora por Milenio Televisión l Comienza el mejor programa de critica de la televisión, inicia #SusanayÁlvaro nos ha… ",0
" : es mi puto tweet  ",0.75
" : #RuedaDePrensa️""Edwin Herrera jugó como lateral porque ha rendido en esa posición, además Murillo está lesionado, y probamos…",0
" Bien guevon quien crea,en esa mierda",0.725
" Equipo de tres !

Porque lo dejaron solo y con la computadora?",0
"Pueden operarse el culo, las tetas, las orejas, la nariz, el abdomen... lo difícil es ser linda.",0.625
" : ok maldije al carajo a ellos, oops ",0.7
"Necesito una computadora o un smart para poder mirar series sin culpa.

Pues, pobre",0
" : Esto es arte.  ",0
" : Adaptación del reportaje de Keren Manzano “Los rotos de la industria fashion” a los criterios de lectura fácil (LF) por…",0
" : Me pregunto yo , ¿uno como un simple ciudadano no puede hacer nada para que desaforen a este desgraciado? …",0.475
"  Weones cobardes y la vieja de mierda debe andar hedionda  a raja",0.8
"  Súmale los dedos de tu mano izquierda y yo te presto mi pene y los testículos para que sumen e… ",0.9
" : Entiendo la urgencia de tener un cuerpo de seguridad nacional que sea efectivo, conformado con elementos de distintas cor…",0
" :  Turull debe de ser el único tonto que ha dejado de comer de verdad ",0.75
"Miro una pagina de frases y me cago de risa",0.45
" : Gente. Alejense de la merca. En serio les digo. No es divertido, no es buena onda, no es un chiste. Es una mierda. A la l…",0
"Justo me enfermo esta semana por la mrd ",0.3
" La ciencia demuestra que las caricias mejoran el sistema inmunológico... ",0
" : Hoy prefieren a un Loro jalabolas que a una persona con ética y moral como  Perez Pirela, después eliminar…",0.8
" : La víctima NUNCA tiene la culpa. 
NUNCA, y si crees lo contrario sos una mierda.",0.7
"Que imbecil, eres un cerdo de mierda y mas por todo lo que te crei",0.825
"¡Vuelve el derbi! ¿Quieres vivirlo de una forma exclusiva? Entra en la App Mi Vodafone y consigue una entrada doble… ",0
" Eres una basura, un vil remedo de Fox",0.8
" : 1) Las pandemias erradicadas no resurgen (pandemia+erradicada significa eso)
2) Migrantes tienen mejor salud q autócton…",0
" : Es hora de que ya metan a la cárcel a este viejo cínico, ladrón, hocicon y corrupto! Que casualidad que siempre estaba ro…",0.7
" Diabetes, un problema de salud que debes controlar #Recomendaciones ",0
" : Lo mas estupido que verán el resto del año  expresidente del PRI protestando por que no baja la gasolina q…",0.475
" : Hoy nuevamente  racionó la electricidad en varios sectores de #Maracaibo por 3 horas. En los bancos no…",0
"me encanta hablar por teléfono y por videollamada",0
"  Como te ley anoche, se que eres comunicador social y tu deber es Informar la Noticia, Solament… ",0
" : Ahhhh nada más de acordarme me da coraje maldita zorra muérete",0.775
"El amor es el único deporte que no se interrumpe por falta de luz :)",0
" Pensaba que el premio gordo, de tonto del too, se lo disputaban Tarda y Rufián, ahora ya no estoy se… ",0.7
"  Que puta tan regalada",1
"   Un negro de derecha es como un judío nazi",1
" A pero que hijo de puta negro de mierda mal parido que sos!!! Xq no te agarras los que te cuelgan un… ",1
"Juego desgraciado, juego del demonio ",0.65
"Sábado de Gloria. Un cuento de Mario Benedetti  https://t.co/TzKhQUj5t9",0
" : Quien mierda es ese tipo y porque carajo les pide intercambio de nudes???? POR FAVOR TENGAN  MUCHÍSIMO CUIDADO CON ESAS PERS…",0.95
"El cuerpecito y la sonrisa. Me vuelve loca por completo

#DakotaJohnson ",0
