text,percent
" : Me da mucha paja desatarme las zapatillas cuando me las saco pero después es el triple de paja cuando te las vas a poner…",0
" : me encanta cuando les festejan a sus amigos q no son unos machos d mierda jsjdjsjs mooy boenoo",0.7
"no podemos quejarnos zorra ",0.725
"Somos una mamada  ",0.725
" : Salgo con 90 de batería,abro una aplicación,bom 80 de batería,q celular hijo de puta",0.75
"Me di un total coñazo con la vida real!",0.425
"Lo triste de este comentario, es que lo dice que ayer hablo Caudio Fermin y el tigre para que le den su pasoporte d… ",0
" : ¿Cuál es la única medida que el gobierno regional del PP (y Ciudadanos) ha introducido en esta legislatura en materia…",0
"Luz es la que necesitamos el sector Colinas del Norte avenida 3 en el estado Yaracuy 9 meses sin Luz si primero estuviese el pueblo esto no se vería queremos luz y merecemos un a Navidad bonita y mas humana",0
"sos linda
pero públicas frases de libros que no leiste",0.35
"Seguís siendo estúpido. ",1
"Y a este machito tenemos en la 'nueva seleccion' ysi, merecemos q nos vaya para el puto culo ",1
" : De gala la ciencia habanera ",0
" La oscura faceta de 5 figuras de la ciencia y la cultura que marcaron la historia ",0
" Me costó trabajo pero lo logré, evoquemos lo bueno y saquemos una reflexión de lo malo...!!! Creo que los… ",0
" :  Humberto usted literalmente es un gran guevon, acomplejado y frustrado con ese mal proceso de paz ️ #HumbertoEs…",0.775
"Hijos de puta se están yendo al carajo JAJAJAJAJAJA",1
"Pilla esto mmgvo jajajajaaaaa Nigerl Luis Roselló ",0.175
" Cuesta, tenés el apoyo nuestro  esa persona, ese desgraciado va a sufrir! Cuando puedas, habla! Y si es… ",0.7
" : ¿Vieron que durante el día me quejo que tengo sueño? Bueno, son las 23:52 y tengo la energía de un egresado llegando a…",0
"Es que cambio este hombre.Ahora es negador necio déspota y lo peor habla como si fuera un ser superior. ",0.375
"lo empece a jugar y ya me encanto, es arte puro 

clave el matador con el regalito ",0.175
" : ""Prefiero la libertad con peligro que la paz con esclavitud""
 (Jean-Jacques Rousseff)
Nuestros gobiernos hablan del pelig…",0
" : En el fondo uno siempre sabe cuando te están haciendo una cagada, por eso cuando lo re confirmas no solo te sientes mal,…",0.6
" : Desde la Universidad Nacional de La Plata advierten que es inconstitucional el desdoblamiento de elecciones en la Provinc…",0
" : #EnVivo  | “En el campo del sistema de salud hemos logrado la ampliación de las redes de salud públicas y muestra de…",0
" Y te jactas de haber salido con honores de la universidad. Mediocre.",0.65
" Es muy divertido! Ajajaja",0
" : Es lo que se conoce como “software de fábrica”, “crapware” o “junkware“(software basura), pues suele ser de poca utilidad…",0
" : El comentario de  no solamente fue desafortunado sino “xenofóbico y racista”, dijo el diputado  en…",0.175
"Mañana va a hacer un calor tan del pingaso que voy a tener que meterle birra en el río si o sí",0.4
"  ESE FALSON ES UN TRIMARDITO CHABESTIA DISFRAZADO DE OVEJITA",0.775
"POR DIOS QUE HIJO DE PUTA QUE TRIMARDITO POR DIOS ",1
" : Pablo Marchetti, marido de Vicky Donda, tiene unos escritos terriblemente pedófilos sobre su propia hija. Quizás por es…",0.625
" : Soy de la generación que le pedía algo a Santa y nos traía lo que le daba su regalada gana.",0.05
"Ahora se subió un wey con olor a cerveza, cigarro y hasta la madre de ebrio...

El camión huele a baño de bar barato ",0.425
" : Esque tío... Para que coño queréis una pareja luego? ",0.3
"La eterna doble posición del gobierno uruguayo con respecto a Venezuela - Resumen Latinoamericano ",0
" : Pasa que estás comparando moda de calle (del día a día) con moda de pasarela (artística) ",0
"    Qué negocio vas a estar teniendo mmg!!! No seas mojoner… ",0.925
"Familiares de fallecido por corte eléctrico en Hospital Universitario de #Caracas llevarán caso al #MP            .… ",0
" serán cabrones, ni caso polirik",0.425
"Ese es un negro de doble cara ",1
" : Alguien puede estudiar desde la computadora? Yo necesito el papel para subrayarlo, hacer anotaciones, arrugarlo, doblarlo,…",0
"   Matématica
",0
" El pollo asado es usted cierto?",0
" : ¿Sabias Qué?  El hotel Ávila es uno de los Hoteles 4 estrellas más antiguos pero más actualizados de la ciudad de Caracas,…",0
" : ""Nunca te des por vencido en un sueño sólo por el tiempo que tomará para lograrlo. 
El tiempo pasará de todos modos.""",0
"¡Dios santo! con lo que tiene que lidiar esa gente... y lo más arrecho es que es un sitio turístico donde va gente… ",0.3
" : Así sacaron a la gobernadora de Lara Carmen Meléndez de la Procesión de la Divina Pastora en Barquisimeto. #noticias #ve…",0
"PORQUE NO SE QUIEREN DORMIR
YA DUERMANSE PINCHES MORROS

QUE HAGO MI VIAJE ASTRAL Y LOS HAGO DORMISE

PRIMER Y ULTIMO AVISO",1
" Dios mío jamás había visto en la vida una expresión de jalabolismooooo tan grande.... Dios Dios Dios… ",0.625
"“El acceso al conocimiento científico es un derecho humano” ",0
" Marginal de CABOTAJE.",0.5
" quiero decir que entiendo que el gremio del doblaje se sienta amenazado porque haya gilipollas que quieran a… ",0.425
" : No demuestro un carajo, pero siento un montón.",0.3
"Como extrañé la empanada con pancito del peruanooo ",0
"Necesito gente nueva en mi vida pero que paja ser sociable",0.425
" : El estilo directo y franco como me formaron en mi Universidad en Chile. No de doble discurso,  trincas,  desleales y mediocr…",0
"vasitos recolectores avent $950 efectivo ",0
" Pinche  pulgoso arrastrado de mierda, gracias a ti gobierna del Mazo el Edomex a ladrar a otro lado.",1
" : ¡Es así como sus compañeros de viaje ,  y  se despiden del gran atleta y persona que es …",0
"(VIDEO) Médicos y enfermeros denuncian que el Hospital de Coche tiene dos meses y quince días cerrado y sin luz ",0
" : mucha belleza para una sola foto  tamo de acuerdo? ",0
"Trabajando por el 1er Encuentro Latinoamericano de Enfermeria para la Seguridad del Paciente
Chile, 5 de Junio 2019. ",0
" : #LoUltimo| Carolina Brenes (Hija de experto en comercio internacional) deja expuestas las formas de reclutamiento para lo…",0
" : Pues aquí va mi siguiente lectura. Voy a ir subiendo lo que más me llame la atención o que crea que sea útil en este hilo.…",0
" : Coño, la tapa de mi calculadora ",0.15
"iProfesional | Aumenta la mora en préstamos al consumo y bancos anticipan que será más difícil poder tomar nuevos c… ",0
"Histórico: una semilla de algodón germina en la cara oculta de la luna  vía ",0
"   No pregunte con mala intención, sigues confirmando que eres una basura.",0.725
"Este tío es tonto ",0.625
" Jajaja claro es por eso... Yo no estoy loca",0.1
" : El dominio del idioma inglés es requerido. ",0
" : La ropa amarilla es todo lo que está bien ",0
" Montaner, otro arrastrado al imperio con tarifas muy altas.
#VenezuelaNoSeArrodilla",0.125
" Como un simple arrastrado! ",0.625
" A final de cuentas, si copias y pasas te estás perjudicando a ti mismo. En la universidad ya estás g… ",0
"Entiendo que la manera de hacer de  es sin ánimo de ofensa y con la finalidad de dar a conocer estilos… ",0
" EN QUE IDIOMA HABLARON?",0.125
" Es estupido decir eso. El pleno de la cámara es Morena, se supone que Morena esta con el Pueblo. Porqu… ",0
"Si sabes que te meten cacho y sigues con la persona, no me vengas a hablar de dignidad. 
Por favor y gracias",0
" : ALTO DIA DE MIERDA",0.625
" Palomeque tu programa reflejaba lo que en realidad eres, mediocre, jamás podrás hacer un programa de altur… ",0.625
"  Qué hype más tonto me ha dado así de repente ",0.25
"  Vaquenlo carajo de una vez",0.7
" Está hablando de la prostituta?",0.85
" : Un peronista moderado tiene la misma credibilidad que un macrista sensible",0.5
" : Si un cerebro estuviera colocado en un frasco con un líquido nutriente y se conectara a una supercomputadora (la cual pudie…",0
" : Me caga oír a  decir que ""estamos trabajando"" cuando la realidad es otra, yo no sé cuál fue su educación…",0.425
" Todas las de Shawn Mendes y Camila Cabello que son arte :))))",0
" :  Es de risa loca. El problema es que ellos lo creen deveras.",0
" :  [#VIDEO] Médicos piden a la Asamblea Nacional una “investigación seria” sobre muertos en el Hospital Universitario de Caraca…",0
"Cuando yo era chico en Neuquén no existían: supermercados, shoppings, deliverys, internet, TV color, radios FM, cin… ",0
"Cómo que aplicaría viernes de alitas y cerveza ",0
"Fastidia cuando eres necio ",0.625
"Odio esperar a alguien en la esquina, me siento prostituta ",0.725
" : Hemos convocado Consejo de Seguridad extraordinario esta misma tarde para revisar medidas de Policía y Fiscalía ante aparici…",0
"Comenzó la rebelión. Que lo entiendan aquellos como Ramos Allup, Capriles, Rosales y Falcón que se niegan apoyar a… ",0
" : Sacar a alguien de tu vida no significa que lo odies o que sea tu enemigo. En algún momento estuvieron ahí en las buenas y e…",0
"y los que están adentro invitelos a salir con usted y deje cerrado por fuera ",0
"Mi papá se fue al compartir navideño de su trabajo, mi mamá que es una cuaima se arrechó porque mi papá saldría por… ",0.175
" : No me sorprende, ese pendejo de mierda se hace el poronga por la carita pero es alto pajero ",1
"Yo fui a Goku literal a cagarme de risa  me acordé porque me gustaba tanto antes la comiquita.",0.425
" : Presidente de #Venezuela eleva #salariomínimo de 4.500 a 18.000 bolívares por primera vez en 2019",0
" : #AHORA Culmina acto de graduación del Gobierno venezolano a los 500 Médicos Especialistas cubanos, esto ocurrió mientras el Ho…",0
"Qué paja todo amigo",0.3
" : -sentite como en tu casa
*se acostaba a dormir*",0
" : Tuiteros que como no pueden meter cizaña contra Guaidó porque no tendrían quórum siguen dele que dele su obsesión contra Ca…",0.125
"Tengo que estudiar como desgraciado pq me rasque los huevos todo el año pero igual  #BuenViernes (?)",0.625
" Responde desgraciado",0.85
"Jajajaja nisiquiera tu te lo crees, eres de los seres mas despresiables del planeta maldita seas tu y tuda tu descendencia MADURO MARIPOSON COÑOETUMADRE asesino de venezolanos",1
"Sofocan totalmente incendio en Fábrica de Muebles en San Pedro Cholula vía  ",0
" Muy anticipadamente metieron la nueva skin porque me quede sin pavos :v para comprarla pero buena tienda al final",0
"Quien me mando a pintar de ese color bldo ahora todo el tiempo pensando ah es gris pero lo veo violeta",0
"  Coño, el negro de whatsapp",0
" : Agradecimiento infinito a los maestros, hoy y siempre. Quizás la labor más importante para una sociedad. ¿Quién no recuer…",0
"Y estoy planeando en hacerme tatuajes en diferentes partes del cuerpo con frases que ha dicho GOT7 así bien motivadoras.",0
"  mancha con bigotes por temor a contraer gonorrea y andar con la callampa como coliflor y los cocos… ",0.5
" : ¡Aplauso a la jueza!  “No es cuestión de creencias sino de ciencia”.  #AsíDeClaro ",0
" Esta buenísima la publicidad! Me encanto! No tiene nada de raro o controversial. El que se ofende tien… ",0
" : Mi estimado Mariquita, lamento informarle que el negocio NO seguirá pues ya estamos listos para empezar la FUMIGACIÓN.…",0.3
" Seguro el anormal de  tuvo mucho que ver.",0.775
" : Se me erizo la piel viendo este vídeo. 

VAMOS CARAJO !!! Dios dirá. Calma y fe!  ",0.3
" : No es Venezuela. Esto es el México de Andrés Manuel López Obrador AMLO. 
 México vive una verdadera tragedia x el desaba…",0
" : ""Vivimos en un mundo en el que cada persona porta una cámara que está conectada a redes sociales. Hay que reconocer que so…",0
"  Anda a tratar de vieja de mierda a la vieja qlia que te pario a ti..facho imbecil.",1
"   Callate rojo malnacido",0.975
"Viejecito DESGRACIADO ",0.85
" :  Entonces legalicemos las violaciones para que ya no haya más violadores. Es lo más tonto que se puede pensar le…",0.45
" : en los momentos de mierda siempre estan 4 o 5 que te bancan, los demás no te preguntan ni como estás",0.625
" ""Quien dijo amigos si te conozco mas CORNUDA que con ropa"" dijo  jajajjajajajajajajajajjaj",0.625
"   eres una BASURA como mujer y como periodista. Vulgar y ordinaria. No hay pena por injur… ",1
"   Gafo! Eres un pajizo engañado que crees las estupideces que dice el mmgvo obeso… ",0.85
" Estaria bueno que le enseñes a tu hijo a no ser un incendiario. No es gracioso tu comentario en… ",0.25
" :  Métase en lo suyo, que su país tiene bastantes problemas. Argentina es un país soberano, su justicia no n…",0.05
" : Mírate loca, por dios no podes ser tan linda, no importa si escabias, si estas de mal humor, con cara de orto, despeina…",0.1
"Yo si quisiera subir mi foto de hace 10 años, pero todas están en el disco duro de mi computadora vieja.",0
"Perdón: quien es el depravado? ",0.6
"De lo discreto a lo continuo en las redes neuronales #AI #Futuro #PorqueNoEnEcuador #USFQ    ",0
" : Santiago Giraldo es un prepotente y mediocre

Una niña le ganaría muerta de la risa ...

Así que no ese man no juega como u…",0
" :  Eso es absolutamente cierto! Ese hijo de puta nunca ha trabajado en España, mucho menos en Venezuela! Lo…",1
" : Que mamada ",1
" :  No. La denuncia no solo  cuestiona al fiscalucho JD Pérez sino también a la Universidad. La evaluación re…",0
"Andas arrecho muy temprano hijo ",0.825
" mamarracho, mequetrefe y afines... trimardito también...",1
" : RT si también quieres a MICHELA en la grandioso temporada de 
#EEG2019   
#QueremosAMichelaEnEEG https:/…",0
" :  A mi me da mucha pena, porque habia un movimiento potente. Han cerrado el circulo para lo que vinieron en 2014, qu…",0
"Es verdad. Sonrisa hipócrita de ese desgraciado ",0.925
"Todo lo que debes saber sobre Satanás, para que luego no alegues que nadie te dijo  https://t.co/lIaNzvSisP",0
"  que rico sería que me dieras esa mamada de verga Alexxxa, éxitos en el gym y trabaja… ",1
"En la fábrica de todos tus muertos  ",0.75
" Viejo guevon habla sin saber, con razon ese falso acuerdo quedo asi",1
" : Nunca me compre el puto sueter navideño",0.525
" Ud es muy decente , el papa es un trimardito hijueputa",1
" :  mal cogido, mamarracho, mojonero, parchita, pegoste , rolitranco e mamaguevo , sapo, sopla condon, tierruo, vi…",1
" : El dólar en venezuela es lo único que se devalúa más rápido que la carrera de Capriles.",0
"Cagado de calor? Si - Te vas a quedar toda la tarde mirando el festejo de River? Me voy a quedar a mirar toda la tarde el festejo de River",0.625
"Corrige al sabio y lo harás más sabio, corrige al necio y lo harás tu enemigo. ‍️",0
" Raro que este señor no mencione que Maduro expulso a colombianos, ni la reciente amenaza de Madurp de… ",0
"Ay no que ladilla que cuando sea famosa empiecen a subir ese coñazo de fotos feas mías de cuando estaba chiquita, no sean haters.",0.325
"3 fumo y me divierte marihuana",0.3
"ENTÉRATE:  Venezuela: Aristóbulo Isturiz denunció grave atentado criminal contra la Salud /El terrorismo opositor m… ",0
"Cuando pienso que no podes ser tan estupido, haces estas cosas  ",0.8
" Lo increíble que está Thelma era novio del Flaco este cómo sería que se hizo lesbiana",0
" Verga marico a buena comiquita eres...",0.75
" : Capriles es una verguenza para la raza humana, tiene la cara tan dura como Borges y dice tantas estupideces como Ramos Allu…",0.85
"Amigos, necesito una playlist así como para trabajar largo y tendido pero divertido y agusto... ¿cuál me recomiendan?",0
" : ️  La Asamblea Nacional Constituyente de Venezuela ratifica presidencia de  ",0
"   Por primera vez coincido contigo el metro es un asco, ojala que el nuevo… ",0.3
" : Si todas saliéramos a hablar creo que más de uno se cae de culo. Creo, fielmente, que todas en algún momento fuimos víctim…",0.625
" Por todo, eres demasiado genial, detallista, regañona, cuaima, excelente amiga, mmgva, plasta de mierda, d… ",0.55
" : ¿Necrófilo? Uno de los peores asesinos seriales de que se tenga memoria... ",0
" :   Falacia de un necio, falacia de un incompetente,falacia de un inútil, falacia de....sigo?
",0.85
" En la avenida los vendedores de chatarra han cerrado la entrada al centro por favor asistan al lugar",0
"Llevo la zorra pero cocía ",0.875
"Todo me recuerda a ese hpta... sobre todo mi vecino que mantiene fumando marihuana.",0.85
"siempre quiero a los que no me quieren, y los que me quieren me generan asco",0
"¿¿Será que estoy enfermo, pobre y JAJAJAJA Bueno, ya :( ",0.3
" : Ella es Katelyn Ohashi y la rompió con su rutina de suelo. Alcanzó un 10, la perfección. La joven fue rival de Simone Biles du…",0
"Mamada ",1
" : Ok, dan la cara por la radio (donde no se ve la cara). Pero Facebook Live, donde sí se ve la cara, es esconderse detrás de…",0.1
" : Apuesto un churrasco italiano con una cerveza negra stout que no sabe lo que es un algoritmo ",0.425
"Somos Venezuela gracias al desgraciado de Duque y su jefe. #FuerzaEstebanMosquera",0.8
" : Por suerte para ti en esta vida no eres prostituta ¿Verdad? ¿Sí? Pues no finjas.",0.725
"Me pone nerviosa y estresada ver que la gente ya está siendo aceptada para la universidad y yo no he iniciado ni los registros ",0
" : Les recomiendo algunas cuentas que podrían interesarles:
Si te gusta la poesía y la lectura
 
Si te gus…",0
"La esperanza de un necio...",0.85
"Muchacho mongólico",0.925
" : #UltimoMinuto || Sundde dicta medida preventiva a la empresa DOMEGAS ubicada en Caracas por incremento de 1.890.666% y orden…",0
" : Tapate los ojos Diosito, porque ya me voy a masturbar.",1
"Leones del Caracas barrieron a Caribes y consiguieron su pase a la final de la #Lvbp        ,`        ",0
"Profe, quienes van a dar mate 1 este trimestre? — Un gentío, es la materia con más gente probablemente en toda la u… ",0
" Tus nalgas serrano apestoso ",0.8
" : El futuro pertenece a aquellos que creen en la belleza de sus suenos. Eleanor Roosevelt



#frases…",0
"Qué tan bajo debes caer para citar al Mojonero. ‍️‍️‍️‍️‍️‍️ ",0.3
"  Miren, un estupido xD",0.425
" :   Tay loco. Eso no es ser necio. 
Es ""tener otra opinión"" #TerraplanismoFacho",0.3
" : Seis hombres armados roban hoy en casa de un comerciante de jeanes en Cr 58 calle 98 del barrio Altos del Limón: computad…",0
"Pero admito que era divertido. No me puedo quejar de mi adolescencia",0
" : Marico de pana que si no gana Venezuela el año que viene mandamos a Tareck, Victor Drija o a Lasso. Sean serios y manden c…",0.2
" : Este domingo en : Néstor Kirchner amenazó con boicotear la ceremonia de clausura en una cumbre en Marga…",0
" : Tener atención continua es IMPOSIBLE para el cerebro: la atención es intermitente, las redes neuronales se activan en frecuen…",0
" : Presuman con todo que ingresaron a la UNA carajo, lo que pasamos por el ingresó sabemos lo que se siente",0
"Me da tanta paja pensar en tener que ver a algunos de mis ex compañeros de colegio en la u",0
"puro pelao marica",0.925
" : Ole guevon  se acuerda de Esteban Mosquera?.
Todas las oportunidades las tuvo pero prefirió ser marihuanero y v…",0.8
"7 beneficios para la salud de practicar Muay Thai #Artes Marciales ",0
"Las figuras de ambos:
Por Chile, lo de Sepúlveda fue lo más destacable, dinámico y efectivo en el juego asociado en… ",0
"  Eres una basura mediatica ...  no te digo mas nada porque es Navidad ",0.625
"La cerveza, tus ojos, tus rezos, la locura en tu piel.",0
" : #EPAteCuida | El Sistema Multipropósito Chone permite controlar el cauce del Río Grande, protege de inundaciones y dota…",0
" : #ServicioPúblico #Caracas Para Miguelito de 9 años, paciente Oncológico, urge Gencitabina de 1Gr 2 ampollas y Docetaxel de…",0
" : La gran 'megaconstrucción' española es esta central reversible que verá la luz en Canarias 

 ",0
"Cuando es inteligente, guapa, madura, bebe cerveza, tiene un sentido del humor oscuro y encima ha visto Evangelion  ",0
"Relajó la sonrisa que lleva consigo levantando la diestra a la mejilla impropia.

— Te ves realmente encantadora co… ",0
" Pues aprovecho tu twit para compartir un enlace al que he subido mas de 700 libros en español y… ",0
" : - Queres venir a mi casa? 
- Voy 
- Vamos a tomar un helado?
- Vamos 
- Vamos al cine? 
- Vamos 
- Vamos? 
- Vamos

Tan…",0
" : ""Necesitamos establecer el estatuto del hombre latinoamericano. Que sea nuevo, auténtico, con los derechos de nuestros puebl…",0
"  asi o mas arrastrado ,, entendiste la idea, que mas da una letra,,lo… ",0.3
" HDP no....es un RECONTRACOÑISIMO PREPOTENTE,RELAMBE GUEVO,CARA E’MARICON,TRIMARDITO SOPLA PINGA..pr… ",1
" veo esta foto y me doy cuenta de lo que es Espàña, madre mia cuatro fuerzas de seguridad, con la guardi… ",0
" De donde sacaron ese maldito vale cdsm",1
"Inteligencia Artificial para simplificar las gestiones aduaneras. ¿Qué innovaciones están mejorando el comercio lat… ",0
" : Salí a buscar amor y regresé borracha.",0.3
" Traducción: El Presidente del Senado, Ernesto Macías, es embustero, mediocre, intolerante al dar la… ",0.45
"Igual loco si uno es gay mmmmm ALTO AMOR LE TENDRIA CHAU ",0.425
" Un extraño e imprevisto fenómeno en la actividad del Sol ha sido detectado #Ciencia ",0
" Esto de parece a las frases que me pasabas en el 2017 para las fotos en insta (te adoro)",0
" : AQUÍ EL MAYOR SUEÑO DE TODOS LOS POLÍTICOS... SER UNA RATA DE MIERDA Y LOGRAR QUE TODO EL MUNDO LOS ADORE AL TIEMPO QUE LES APO…",1
"  Es más grave que un degenerado sexual, es un DEPRAVADO #pedofilo  un criminal",1
"A pesar de todo lo que he dicho del maldito perro arrastrado de  , quiero que sepa que los Revoluci… ",1
"Tal vez. Pero la gente suele mentor para salvarse el culo. Tendrás que decidir por ti misma.

—Tomó la mano de la m… ",0.3
" : Esta es una de mis frases favoritas que ha dicho namjoon:

""Trato de estar a solas. En vez de estar acompañado, necesitas un…",0
" :    Hace falta ser cínico y malnacido para hacer este tuit desde un partdo que defiende el patriar…",0.925
"Hay que ser malnacido para poner ese titular ",0.675
" : Y la dejan operar libemente por el mundo(la peor mafia del planeta, la deja irse del país y ""hablar"" con autoridades. Eso…",0.1
"Cabe mencionar, que tengo mucho trabajo, poca pila en la computadora, mucho frío y un suéter muy ligero ",0
"Voy hasta atrás y a dos lugares de mi viene un chavo ya ebrio, abrió una lata de cerveza y no es un viaje precisamente suave",0.075
"MPPE le este año no le dio vacaciones a los trabajadores obrero administrativo educadores se le pide que sean dadas del 3 diciembre asta el mes de enero este año nuevo el mes de agosto y septiembre les respete las vacaciones es un derecho a los trabajadores de gozar de sus vacaciones sin ser molestado",0
"    Con una ley estilo adeca de vagos y maleantes … ",0.3
" :  No seas bolsa, los mataron porque tú Gobierno corrupto e incapaz no garantiza la vida a los ciudadanos.",0.8
" : ""Pumas, Cruz Azul y Chivas... Al final del día, los tres van por lo mismo: ¡Por el América!""

Texto imperdible de …",0
"Los bozaleros como Tongorocho, Mario Silva, el propio chepa cabello... dicen que Guaidó es un cero a la izquierda,… ",0.3
" : #MaduroMemoriaYCuentaANC Nos enorgullece ser parte de la raíz transformadora de nuestra muchachada de la Patria Grande, te c…",0.05
"Pero célebre que juegue al burako y no esté imnotizado con el celular o la computadora. Ojalá todos jugarán al bura… ",0
" : dave: dale marico, anda pa'llá
papá de dave: dale chamito dale
linda: verga mamawebo dale o te caigo coñazo

SUSANCHO Y…",0.725
" : 2/3 Es una lástima que por falta de diálogo entre gobierno y oposición en EEUU el gobierno federal esté cerrado y …",0
"Verga no hay nada mas podrido que un chabestia jala bola .comen mierda y de paso jalan bolas",1
" : El Ministerio de Defensa respalda a la UDC para crear la Ciudad de las TIC en la fábrica de armas. Información: …",0
"   Imaginate, se acuesta con un depravado pedofilo, como su pareja Marchet… ",0.7
" díganme a  sos un necio,cerra la boca,entiende la palabra unidad",0.35
" Bueno ya estás pidiendo mucho, la creatividad te la debo jajajajaja",0
" : Oigan presidente   los terroristas se los estan culeando hasta en la cocina de su casa, mientras usted toca guitarr…",0.675
" : Un claro ejemplo de una persona que tiene mierda en vez de cerebro ",1
" : Es intolerable que servidores públicos sean señalados en sus puestos de trabajo y tengan miedo a salir de casa solos p…",0.325
"     De verdas avalas este mamarracho?",0.55
"Mi gata acaba de parir en mi ropero ,que lindo toda mi ropa llena de sangre y liquidos",0
" : ¿Como se puede seguir apoyando a un gobierno tan nefasto que le da la espalda a una persona como ?¿Cual es su…",0.3
" Años q diputados metidos n todo deportes Escandalos viejos $ Y ni 1 involucrado paso x justicia Estado de… ",0
" : me siento para estudiar y concentrarme
*mi mente 2 minutos después*

Dentro do carro, hoje vai ter putaria
senta, senta,…",0.3
" pERO MILAGROS, NO ROBES MIS FRASES",0.1
"Qué hijueputa rabia que siga usando esa cuenta, sabiendo que yo la pagué, ¡malparido!",1
"Ocurre entonces la emoción singular llamada belleza, ese misterio hermoso que no descifran ni la psicología ni la r… ",0
" Eres una racista, no tienes derecho a ridiculizar a ese negro malparido, no te enseñaron a tolerar a los… ",1
"Si reacciono a tu meme antes de compartirlo, valorame mmgvo",0.35
" Mucho circo, desvirtúan la gravedad de la denuncias. Utilizar un hecho desgraciado para hacer políti… ",0
" :  Chama caelo a coñazo por perro",0.925
"Carajo, empieza a hablar  y le meten gol a  ya cállate Felipe, le haces daño a todos :( #votamty",0
" Sos el mejor pato ",0
"fua estoy llorando banda q sensible de mierda que soy",0.325
" : Juegos que estan de moda
-free fire
-fortnite
- mi corazon",0.175
" :  ""El poder, a los ignorantes, los vuelve tontos, a los tontos, los vuelve pendejos, y a los Pendejos LOCOS""…",0.6
" Lo que le pasó a este señor por viajar por empresa mediocre. ",0.3
"La prestigiosa Feria del Libro Infantil y Juvenil de Bolonia seleccionó a tres uruguayos para integrar su catálogo… ",0
" La bruja mayor me blokeo el acceso a esa información pero según otros brujos poderosos no pasan de abril del 2019",0
" : Es así!!!! Todavía pagamos las consecuencias de lo q ésta prostituta regalo! Creo la vagancia",0.625
" Que mojonero. ",0.75
" : Esa es la sociedad ignorante, resentida, ingrata e incapaz, que votó por el presidente más desgraciado de la historia.…",0.75
"Como odio poner voluntad para verte y q no se note ni un poco de tu parte",0
"Que cacho de sobre!   ",0.1
" : enseñan que un escote pide pija, una chica borracha es una oportunidad, que sin ahogarnos no hay mamada, que si sos bisexu…",1
" Hijueputa ...que venga y nos lo diga en la cara ... malparido.",1
" Parece uma prostituta.",0.925
"   Pero qué coño estáis fumando. Lo de la presunción de inocencia ya si eso lo… ",0.5
" : Investigadores suizos demuestran que la combinación de dos fármacos impide que los tumores de mama se expandan a otros…",0
"Ah no los tallarines con pollo a la crema de mostaza de dijon o como se escriba que me hice ya me puedo casar conmigo misma",0
"Presentan sistema de detección láser como solución a muro fronterizo EU-México  https://t.co/SDBgYAOWmg",0
" : perdón por estar inactiva, tengo trabajos de universidad ;( ysi me haré canal de youtube con mi mejor amiga, vídeo reacci…",0
" : Hay colegas que temen la etiqueta de “mano dura” ¿Qué idea tendrán respecto del sistema penal del Estado -o “aparato r…",0
"   Pues tampoco es que sea gran cosa un pobre guevon seguidor de Petro.",0.7
"Tu sí eres mojonero dices que Naguanagua por TV q está bien se ve q no vas hace tiempo tu pupilo borracho No hace n… ",0.425
"     El violador es un enfermo. Y no se si enfermo mental com… ",0.7
"Nuestro man representandonos que si queremos tener totona también lo hacemos  ",0.6
" : y si escrachan a tu amigo por abusador y lo defendes igual sos la misma mierda corta",0.7
" : De qué trabajas?

De tirar pálidas en la televisión.",0.35
" Sos tonto todo el día o paras para tomar unos mates por lo menos???",0.675
" : Para contactar con la chica que te gustaba tenías que llamar al teléfono fijo de su casa y lo agarraba con un 120% de probab…",0
"Este anormal solo tiene un adjetivo. CERDO! cuando tenga los cojones de representar a la mayoría, IMBECIL, mayoría,… ",0.675
"Para que m pongo a ver mensajes viejos, LPM soy re estupido",0.3
" : Se fijan mucho en el físico, lo importante es q le guste la cerveza y los simpsons",0
" N o funciona no teléfono ni Internet desde hace dos meses.",0
"Sólo les recuerdo que hoy hace un año perdí la virginidad. ️",0.25
" Eso está como la violencia en televisión. Yo crecí viendo al coyote y sus explosivos marca ACME, y no soy… ",0
" : Diosdado Cabello llama ""Camarada"" a Claudio Fermin en su programa ""Con el mazo dando"" y lo felicita por estar del lado del Gobier…",0
"Vas a llenar de virus la computadora mirando Grey's anatomy por páginas de internet ",0
" Rica Totona Mamy",1
"  Que? Tas loca ni loco lo hago",0.35
" Como las arrugas de la vieja de tu madre",0.925
"Cabrones dejen de darme UF. Sigo siendo la misma mierda e persona. Solo cambie mi @",0
"Fallece el historiador argentino Claudio Spiguel. UBA. ADHILAC Argentina (fundador). Obra: -M.Rapoport y C.Spiguel,… ",0
" : me dan tremendas ganas de llorar cuando veo esa frase q dice “si un dia no vuelvo hace mierda todo” porque es tan real,…",0.625
"Esto es estupido  ",0.75
"Bueno mi triste historia es sobre mi amiga, la cual no veo en persona hace mucho pero hablamos por wsp, hace mucho… ",0
" : Chicas. Basta de estas cosas. Lo que estamos difundiendo son acosos reales. Violaciones. No un estupido q te chamuya por…",0.8
" Claves para trabajar en cine, televisión o en el mundo del espectáculo ",0
" Acabarás en la cárcel mamarracho",0.45
" :  Cuando el sabio señala la luna, el necio mira el dedo.
 De noche todos los gatos son pardos.
 Caer está permitido, l…",0
